Entity,Code,Year,
国家统计局公告,国家统计局,1526659200,2.722
国家统计局公告,国家统计局,1526745600,2.731
国家统计局公告,国家统计局,1526832000,2.854
国家统计局公告,国家统计局,1526918400,2.855
国家统计局公告,国家统计局,1527004800,2.869
国家统计局公告,国家统计局,1527091200,2.926
国家统计局公告,国家统计局,1527177600,2.903
国家统计局公告,国家统计局,1527264000,2.944
国家统计局公告,国家统计局,1527350400,2.911
国家统计局公告,国家统计局,1527436800,2.974
国家统计局公告,国家统计局,1527523200,3.031
国家统计局公告,国家统计局,1527609600,2.919
国家统计局公告,国家统计局,1527696000,2.738
国家统计局公告,国家统计局,1527782400,2.634
国家统计局公告,国家统计局,1527868800,2.499
国家统计局公告,国家统计局,1527955200,2.4
国家统计局公告,国家统计局,1528041600,2.361
国家统计局公告,国家统计局,1528128000,2.291
国家统计局公告,国家统计局,1528214400,2.312
国家统计局公告,国家统计局,1528300800,2.383
国家统计局公告,国家统计局,1528387200,2.304
国家统计局公告,国家统计局,1528473600,2.24
国家统计局公告,国家统计局,1528560000,2.107
国家统计局公告,国家统计局,1528646400,2.123
国家统计局公告,国家统计局,1528732800,2.087
国家统计局公告,国家统计局,1528819200,2.06
国家统计局公告,国家统计局,1528905600,2.029
国家统计局公告,国家统计局,1528992000,2.039
国家统计局公告,国家统计局,1529078400,2.018
国家统计局公告,国家统计局,1529164800,2.025
国家统计局公告,国家统计局,1529251200,2.01
国家统计局公告,国家统计局,1529337600,2.022
国家统计局公告,国家统计局,1529424000,1.995
国家统计局公告,国家统计局,1529510400,1.953
国家统计局公告,国家统计局,1529596800,1.885
国家统计局公告,国家统计局,1529683200,1.907
国家统计局公告,国家统计局,1529769600,2.022
国家统计局公告,国家统计局,1529856000,2.111
国家统计局公告,国家统计局,1529942400,2.127
国家统计局公告,国家统计局,1530028800,2.198
国家统计局公告,国家统计局,1530115200,2.219
国家统计局公告,国家统计局,1530201600,2.22
国家统计局公告,国家统计局,1530288000,2.158
国家统计局公告,国家统计局,1530374400,2.141
国家统计局公告,国家统计局,1530460800,2.124
国家统计局公告,国家统计局,1530547200,2.144
国家统计局公告,国家统计局,1530633600,2.105
国家统计局公告,国家统计局,1530720000,2.064
国家统计局公告,国家统计局,1530806400,2.055
国家统计局公告,国家统计局,1530892800,2.057
国家统计局公告,国家统计局,1530979200,2.03
国家统计局公告,国家统计局,1531065600,2.035
国家统计局公告,国家统计局,1531152000,2.055
国家统计局公告,国家统计局,1531238400,2.099
国家统计局公告,国家统计局,1531324800,2.096
国家统计局公告,国家统计局,1531411200,2.132
国家统计局公告,国家统计局,1531497600,2.12
国家统计局公告,国家统计局,1531584000,2.195
国家统计局公告,国家统计局,1531670400,2.229
国家统计局公告,国家统计局,1531756800,2.285
国家统计局公告,国家统计局,1531843200,2.274
国家统计局公告,国家统计局,1531929600,2.3
国家统计局公告,国家统计局,1532016000,2.352
国家统计局公告,国家统计局,1532102400,2.326
国家统计局公告,国家统计局,1532188800,2.368
国家统计局公告,国家统计局,1532275200,2.423
国家统计局公告,国家统计局,1532361600,2.397
国家统计局公告,国家统计局,1532448000,2.361
国家统计局公告,国家统计局,1532534400,2.379
国家统计局公告,国家统计局,1532620800,2.371
国家统计局公告,国家统计局,1532707200,2.335
国家统计局公告,国家统计局,1532793600,2.388
国家统计局公告,国家统计局,1532880000,2.395
国家统计局公告,国家统计局,1532966400,2.418
国家统计局公告,国家统计局,1533052800,2.409
国家统计局公告,国家统计局,1533139200,2.421
国家统计局公告,国家统计局,1533225600,2.451
国家统计局公告,国家统计局,1533312000,2.419
国家统计局公告,国家统计局,1533398400,2.402
国家统计局公告,国家统计局,1533484800,2.329
国家统计局公告,国家统计局,1533571200,2.299
国家统计局公告,国家统计局,1533657600,2.311
国家统计局公告,国家统计局,1533744000,2.306
国家统计局公告,国家统计局,1533830400,2.25
国家统计局公告,国家统计局,1533916800,2.203
国家统计局公告,国家统计局,1534003200,2.204
国家统计局公告,国家统计局,1534089600,2.162
国家统计局公告,国家统计局,1534176000,2.125
国家统计局公告,国家统计局,1534262400,2.124
国家统计局公告,国家统计局,1534348800,2.08
国家统计局公告,国家统计局,1534435200,2.074
国家统计局公告,国家统计局,1534521600,2.077
国家统计局公告,国家统计局,1534608000,2.139
国家统计局公告,国家统计局,1534694400,2.164
国家统计局公告,国家统计局,1534780800,2.145
国家统计局公告,国家统计局,1534867200,2.153
国家统计局公告,国家统计局,1534953600,2.119
国家统计局公告,国家统计局,1535040000,2.128
国家统计局公告,国家统计局,1535126400,2.138
国家统计局公告,国家统计局,1535212800,2.148
国家统计局公告,国家统计局,1535299200,2.151
国家统计局公告,国家统计局,1535385600,2.163
国家统计局公告,国家统计局,1535472000,2.19
国家统计局公告,国家统计局,1535558400,2.169
国家统计局公告,国家统计局,1535644800,2.145
国家统计局公告,国家统计局,1535731200,2.167
国家统计局公告,国家统计局,1535817600,2.212
国家统计局公告,国家统计局,1535904000,2.187
国家统计局公告,国家统计局,1535990400,2.175
国家统计局公告,国家统计局,1536076800,2.222
国家统计局公告,国家统计局,1536163200,2.203
国家统计局公告,国家统计局,1536249600,2.169
国家统计局公告,国家统计局,1536336000,2.212
国家统计局公告,国家统计局,1536422400,2.247
国家统计局公告,国家统计局,1536508800,2.25
国家统计局公告,国家统计局,1536595200,2.233
国家统计局公告,国家统计局,1536681600,2.24
国家统计局公告,国家统计局,1536768000,2.239
国家统计局公告,国家统计局,1536854400,2.258
国家统计局公告,国家统计局,1536940800,2.279
国家统计局公告,国家统计局,1537027200,2.256
国家统计局公告,国家统计局,1537113600,2.159
国家统计局公告,国家统计局,1537200000,2.09
国家统计局公告,国家统计局,1537286400,2.142
国家统计局公告,国家统计局,1537372800,2.215
国家统计局公告,国家统计局,1537459200,2.229
国家统计局公告,国家统计局,1537545600,2.346
国家统计局公告,国家统计局,1537632000,2.306
国家统计局公告,国家统计局,1537718400,2.364
国家统计局公告,国家统计局,1537804800,2.268
国家统计局公告,国家统计局,1537891200,2.168
国家统计局公告,国家统计局,1537977600,2.261
国家统计局公告,国家统计局,1538064000,2.297
国家统计局公告,国家统计局,1538150400,2.35
国家统计局公告,国家统计局,1538236800,2.499
国家统计局公告,国家统计局,1538409600,2.661
国家统计局公告,国家统计局,1538496000,2.745
国家统计局公告,国家统计局,1538582400,2.794
国家统计局公告,国家统计局,1538668800,2.812
国家统计局公告,国家统计局,1538755200,2.677
国家统计局公告,国家统计局,1538841600,2.659
国家统计局公告,国家统计局,1538928000,2.612
国家统计局公告,国家统计局,1539014400,2.678
国家统计局公告,国家统计局,1539100800,2.793
国家统计局公告,国家统计局,1539187200,2.993
国家统计局公告,国家统计局,1539273600,3.114
国家统计局公告,国家统计局,1539360000,2.982
国家统计局公告,国家统计局,1539446400,2.907
国家统计局公告,国家统计局,1539532800,3.032
国家统计局公告,国家统计局,1539619200,2.994
国家统计局公告,国家统计局,1539705600,2.934
国家统计局公告,国家统计局,1539792000,2.942
国家统计局公告,国家统计局,1539878400,3.239
国际油价下跌,国际,1520352000,3.66
国际油价下跌,国际,1520438400,3.681
国际油价下跌,国际,1520524800,3.687
国际油价下跌,国际,1520611200,3.501
国际油价下跌,国际,1520697600,3.34
国际油价下跌,国际,1520784000,3.37
国际油价下跌,国际,1520870400,3.242
国际油价下跌,国际,1520956800,3.108
国际油价下跌,国际,1521043200,3.007
国际油价下跌,国际,1521129600,2.888
国际油价下跌,国际,1521216000,2.701
国际油价下跌,国际,1521302400,2.57
国际油价下跌,国际,1521388800,2.636
国际油价下跌,国际,1521475200,2.526
国际油价下跌,国际,1521561600,2.451
国际油价下跌,国际,1521648000,2.356
国际油价下跌,国际,1521734400,2.319
国际油价下跌,国际,1521820800,2.196
国际油价下跌,国际,1521907200,2.18
国际油价下跌,国际,1521993600,2.118
国际油价下跌,国际,1522080000,2.075
国际油价下跌,国际,1522166400,2.032
国际油价下跌,国际,1522252800,2.029
国际油价下跌,国际,1522339200,1.999
国际油价下跌,国际,1522425600,1.948
国际油价下跌,国际,1522512000,1.947
国际油价下跌,国际,1522598400,1.994
国际油价下跌,国际,1522684800,1.964
国际油价下跌,国际,1522771200,1.967
国际油价下跌,国际,1522857600,1.892
国际油价下跌,国际,1522944000,1.949
国际油价下跌,国际,1523030400,1.874
国际油价下跌,国际,1523116800,1.861
国际油价下跌,国际,1523203200,1.877
国际油价下跌,国际,1523289600,1.917
国际油价下跌,国际,1523376000,1.915
国际油价下跌,国际,1523462400,1.926
国际油价下跌,国际,1523548800,1.89
国际油价下跌,国际,1523635200,1.895
国际油价下跌,国际,1523721600,1.928
国际油价下跌,国际,1523808000,1.972
国际油价下跌,国际,1523894400,2.037
国际油价下跌,国际,1523980800,2.015
国际油价下跌,国际,1524067200,1.978
国际油价下跌,国际,1524153600,2.029
国际油价下跌,国际,1524240000,2.033
国际油价下跌,国际,1524326400,2.079
国际油价下跌,国际,1524412800,2.176
国际油价下跌,国际,1524499200,2.234
国际油价下跌,国际,1524585600,2.282
国际油价下跌,国际,1524672000,2.295
国际油价下跌,国际,1524758400,2.271
国际油价下跌,国际,1524844800,2.225
国际油价下跌,国际,1524931200,2.192
国际油价下跌,国际,1525017600,2.236
国际油价下跌,国际,1525104000,2.29
国际油价下跌,国际,1525190400,2.201
国际油价下跌,国际,1525276800,2.262
国际油价下跌,国际,1525363200,2.35
国际油价下跌,国际,1525449600,2.199
国际油价下跌,国际,1525536000,2.094
国际油价下跌,国际,1525622400,2.042
国际油价下跌,国际,1525708800,2.025
国际油价下跌,国际,1525795200,1.952
国际油价下跌,国际,1525881600,1.895
国际油价下跌,国际,1525968000,1.911
国际油价下跌,国际,1526054400,1.891
国际油价下跌,国际,1526140800,1.889
国际油价下跌,国际,1526227200,2
国际油价下跌,国际,1526313600,1.975
国际油价下跌,国际,1526400000,1.945
国际油价下跌,国际,1526486400,2.001
国际油价下跌,国际,1526572800,2.01
国际油价下跌,国际,1526659200,1.886
国际油价下跌,国际,1526745600,1.978
国际油价下跌,国际,1526832000,2.064
国际油价下跌,国际,1526918400,2.15
国际油价下跌,国际,1527004800,2.185
国际油价下跌,国际,1527091200,2.282
国际油价下跌,国际,1527177600,2.439
国际油价下跌,国际,1527264000,2.491
国际油价下跌,国际,1527350400,2.529
国际油价下跌,国际,1527436800,2.693
国际油价下跌,国际,1527523200,2.748
国际油价下跌,国际,1527609600,2.814
国际油价下跌,国际,1527696000,2.895
国际油价下跌,国际,1527782400,2.995
国际油价下跌,国际,1527868800,3.049
国际油价下跌,国际,1527955200,3.202
国际油价下跌,国际,1528041600,3.348
国际油价下跌,国际,1528128000,3.366
国际油价下跌,国际,1528214400,3.318
国际油价下跌,国际,1528300800,3.257
国际油价下跌,国际,1528387200,3.19
国际油价下跌,国际,1528473600,3.008
国际油价下跌,国际,1528560000,2.88
国际油价下跌,国际,1528646400,2.922
国际油价下跌,国际,1528732800,2.866
国际油价下跌,国际,1528819200,2.832
国际油价下跌,国际,1528905600,2.798
国际油价下跌,国际,1528992000,2.795
国际油价下跌,国际,1529078400,2.8
国际油价下跌,国际,1529164800,2.718
国际油价下跌,国际,1529251200,2.709
国际油价下跌,国际,1529337600,2.71
国际油价下跌,国际,1529424000,2.746
国际油价下跌,国际,1529510400,2.751
国际油价下跌,国际,1529596800,2.816
国际油价下跌,国际,1529683200,2.862
国际油价下跌,国际,1529769600,2.889
国际油价下跌,国际,1529856000,2.99
国际油价下跌,国际,1529942400,3.042
国际油价下跌,国际,1530028800,3.044
国际油价下跌,国际,1530115200,2.964
国际油价下跌,国际,1530201600,2.886
国际油价下跌,国际,1530288000,2.729
国际油价下跌,国际,1530374400,2.541
国际油价下跌,国际,1530460800,2.535
国际油价下跌,国际,1530547200,2.438
国际油价下跌,国际,1530633600,2.306
国际油价下跌,国际,1530720000,2.222
国际油价下跌,国际,1530806400,2.19
国际油价下跌,国际,1530892800,2.056
国际油价下跌,国际,1530979200,1.935
国际油价下跌,国际,1531065600,1.936
国际油价下跌,国际,1531152000,1.861
国际油价下跌,国际,1531238400,1.77
国际油价下跌,国际,1531324800,1.739
国际油价下跌,国际,1531411200,1.776
国际油价下跌,国际,1531497600,1.846
国际油价下跌,国际,1531584000,1.905
国际油价下跌,国际,1531670400,1.988
国际油价下跌,国际,1531756800,2.038
国际油价下跌,国际,1531843200,2.12
国际油价下跌,国际,1531929600,2.213
国际油价下跌,国际,1532016000,2.271
国际油价下跌,国际,1532102400,2.284
国际油价下跌,国际,1532188800,2.325
国际油价下跌,国际,1532275200,2.438
国际油价下跌,国际,1532361600,2.457
国际油价下跌,国际,1532448000,2.449
国际油价下跌,国际,1532534400,2.448
国际油价下跌,国际,1532620800,2.409
国际油价下跌,国际,1532707200,2.332
国际油价下跌,国际,1532793600,2.282
国际油价下跌,国际,1532880000,2.328
国际油价下跌,国际,1532966400,2.328
国际油价下跌,国际,1533052800,2.278
国际油价下跌,国际,1533139200,2.249
国际油价下跌,国际,1533225600,2.205
国际油价下跌,国际,1533312000,2.213
国际油价下跌,国际,1533398400,2.313
国际油价下跌,国际,1533484800,2.505
国际油价下跌,国际,1533571200,2.588
国际油价下跌,国际,1533657600,2.693
国际油价下跌,国际,1533744000,2.789
国际油价下跌,国际,1533830400,2.913
国际油价下跌,国际,1533916800,2.998
国际油价下跌,国际,1534003200,3.038
国际油价下跌,国际,1534089600,3.112
国际油价下跌,国际,1534176000,3.104
国际油价下跌,国际,1534262400,3.064
国际油价下跌,国际,1534348800,3.033
国际油价下跌,国际,1534435200,3.021
国际油价下跌,国际,1534521600,2.957
国际油价下跌,国际,1534608000,2.858
国际油价下跌,国际,1534694400,2.804
国际油价下跌,国际,1534780800,2.724
国际油价下跌,国际,1534867200,2.605
国际油价下跌,国际,1534953600,2.482
国际油价下跌,国际,1535040000,2.528
国际油价下跌,国际,1535126400,2.395
国际油价下跌,国际,1535212800,2.362
国际油价下跌,国际,1535299200,2.454
国际油价下跌,国际,1535385600,2.47
国际油价下跌,国际,1535472000,2.522
国际油价下跌,国际,1535558400,2.547
国际油价下跌,国际,1535644800,2.616
国际油价下跌,国际,1535731200,2.57
国际油价下跌,国际,1535817600,2.572
国际油价下跌,国际,1535904000,2.669
国际油价下跌,国际,1535990400,2.668
国际油价下跌,国际,1536076800,2.596
国际油价下跌,国际,1536163200,2.584
国际油价下跌,国际,1536249600,2.581
国际油价下跌,国际,1536336000,2.446
国际油价下跌,国际,1536422400,2.425
国际油价下跌,国际,1536508800,2.453
国际油价下跌,国际,1536595200,2.347
国际油价下跌,国际,1536681600,2.25
国际油价下跌,国际,1536768000,2.154
国际油价下跌,国际,1536854400,2.152
国际油价下跌,国际,1536940800,2.041
国际油价下跌,国际,1537027200,2.02
国际油价下跌,国际,1537113600,1.99
国际油价下跌,国际,1537200000,1.906
国际油价下跌,国际,1537286400,1.821
国际油价下跌,国际,1537372800,1.798
国际油价下跌,国际,1537459200,1.805
国际油价下跌,国际,1537545600,1.712
国际油价下跌,国际,1537632000,1.746
国际油价下跌,国际,1537718400,1.87
国际油价下跌,国际,1537804800,1.707
国际油价下跌,国际,1537891200,1.656
国际油价下跌,国际,1537977600,1.675
国际油价下跌,国际,1538064000,1.561
国际油价下跌,国际,1538150400,1.702
国际油价下跌,国际,1538236800,1.684
国际油价下跌,国际,1538409600,1.839
国际油价下跌,国际,1538496000,1.831
国际油价下跌,国际,1538582400,1.891
国际油价下跌,国际,1538668800,1.979
国际油价下跌,国际,1538755200,1.906
国际油价下跌,国际,1538841600,1.779
国际油价下跌,国际,1538928000,1.831
国际油价下跌,国际,1539014400,1.759
国际油价下跌,国际,1539100800,1.602
国际油价下跌,国际,1539187200,1.64
国际油价下跌,国际,1539273600,1.73
国际油价下跌,国际,1539360000,1.813
国际油价下跌,国际,1539446400,1.87
国际油价下跌,国际,1539532800,1.685
国际油价下跌,国际,1539619200,1.956
国际油价下跌,国际,1539705600,1.88
国际油价下跌,国际,1539792000,1.819
国际油价下跌,国际,1539878400,1.821
国际股市,国际,1520352000,1.875
国际股市,国际,1520438400,2.039
国际股市,国际,1520524800,2.136
国际股市,国际,1520611200,2.115
国际股市,国际,1520697600,2.13
国际股市,国际,1520784000,2.108
国际股市,国际,1520870400,2.09
国际股市,国际,1520956800,2.062
国际股市,国际,1521043200,2.086
国际股市,国际,1521129600,2.157
国际股市,国际,1521216000,2.21
国际股市,国际,1521302400,2.321
国际股市,国际,1521388800,2.414
国际股市,国际,1521475200,2.507
国际股市,国际,1521561600,2.633
国际股市,国际,1521648000,2.635
国际股市,国际,1521734400,2.61
国际股市,国际,1521820800,2.582
国际股市,国际,1521907200,2.566
国际股市,国际,1521993600,2.582
国际股市,国际,1522080000,2.645
国际股市,国际,1522166400,2.643
国际股市,国际,1522252800,2.713
国际股市,国际,1522339200,2.727
国际股市,国际,1522425600,2.683
国际股市,国际,1522512000,2.654
国际股市,国际,1522598400,2.674
国际股市,国际,1522684800,2.652
国际股市,国际,1522771200,2.639
国际股市,国际,1522857600,2.556
国际股市,国际,1522944000,2.6
国际股市,国际,1523030400,2.498
国际股市,国际,1523116800,2.481
国际股市,国际,1523203200,2.558
国际股市,国际,1523289600,2.601
国际股市,国际,1523376000,2.565
国际股市,国际,1523462400,2.517
国际股市,国际,1523548800,2.442
国际股市,国际,1523635200,2.421
国际股市,国际,1523721600,2.368
国际股市,国际,1523808000,2.343
国际股市,国际,1523894400,2.302
国际股市,国际,1523980800,2.208
国际股市,国际,1524067200,2.12
国际股市,国际,1524153600,2.12
国际股市,国际,1524240000,2.051
国际股市,国际,1524326400,2.08
国际股市,国际,1524412800,2.075
国际股市,国际,1524499200,1.959
国际股市,国际,1524585600,1.923
国际股市,国际,1524672000,1.873
国际股市,国际,1524758400,1.875
国际股市,国际,1524844800,1.866
国际股市,国际,1524931200,1.742
国际股市,国际,1525017600,1.728
国际股市,国际,1525104000,1.779
国际股市,国际,1525190400,1.763
国际股市,国际,1525276800,1.755
国际股市,国际,1525363200,1.787
国际股市,国际,1525449600,1.82
国际股市,国际,1525536000,1.723
国际股市,国际,1525622400,1.764
国际股市,国际,1525708800,1.804
国际股市,国际,1525795200,1.857
国际股市,国际,1525881600,1.848
国际股市,国际,1525968000,1.875
国际股市,国际,1526054400,1.968
国际股市,国际,1526140800,2.065
国际股市,国际,1526227200,2.273
国际股市,国际,1526313600,2.317
国际股市,国际,1526400000,2.255
国际股市,国际,1526486400,2.202
国际股市,国际,1526572800,2.197
国际股市,国际,1526659200,2.13
国际股市,国际,1526745600,2.039
国际股市,国际,1526832000,2.123
国际股市,国际,1526918400,2.088
国际股市,国际,1527004800,2.142
国际股市,国际,1527091200,2.127
国际股市,国际,1527177600,2.13
国际股市,国际,1527264000,2.061
国际股市,国际,1527350400,1.981
国际股市,国际,1527436800,1.925
国际股市,国际,1527523200,1.809
国际股市,国际,1527609600,1.765
国际股市,国际,1527696000,1.788
国际股市,国际,1527782400,1.85
国际股市,国际,1527868800,1.886
国际股市,国际,1527955200,1.889
国际股市,国际,1528041600,1.913
国际股市,国际,1528128000,1.949
国际股市,国际,1528214400,1.936
国际股市,国际,1528300800,1.825
国际股市,国际,1528387200,1.869
国际股市,国际,1528473600,1.951
国际股市,国际,1528560000,2.088
国际股市,国际,1528646400,2.165
国际股市,国际,1528732800,2.237
国际股市,国际,1528819200,2.276
国际股市,国际,1528905600,2.328
国际股市,国际,1528992000,2.365
国际股市,国际,1529078400,2.32
国际股市,国际,1529164800,2.326
国际股市,国际,1529251200,2.426
国际股市,国际,1529337600,2.487
国际股市,国际,1529424000,2.514
国际股市,国际,1529510400,2.542
国际股市,国际,1529596800,2.536
国际股市,国际,1529683200,2.454
国际股市,国际,1529769600,2.334
国际股市,国际,1529856000,2.25
国际股市,国际,1529942400,2.185
国际股市,国际,1530028800,2.095
国际股市,国际,1530115200,2.059
国际股市,国际,1530201600,2.089
国际股市,国际,1530288000,2.078
国际股市,国际,1530374400,2.136
国际股市,国际,1530460800,2.176
国际股市,国际,1530547200,2.115
国际股市,国际,1530633600,2.089
国际股市,国际,1530720000,2.074
国际股市,国际,1530806400,2.077
国际股市,国际,1530892800,2.072
国际股市,国际,1530979200,2.133
国际股市,国际,1531065600,2.181
国际股市,国际,1531152000,2.172
国际股市,国际,1531238400,2.154
国际股市,国际,1531324800,2.132
国际股市,国际,1531411200,2.113
国际股市,国际,1531497600,2.046
国际股市,国际,1531584000,2.06
国际股市,国际,1531670400,2.076
国际股市,国际,1531756800,2.064
国际股市,国际,1531843200,2.088
国际股市,国际,1531929600,2.138
国际股市,国际,1532016000,2.165
国际股市,国际,1532102400,2.226
国际股市,国际,1532188800,2.236
国际股市,国际,1532275200,2.236
国际股市,国际,1532361600,2.213
国际股市,国际,1532448000,2.259
国际股市,国际,1532534400,2.268
国际股市,国际,1532620800,2.267
国际股市,国际,1532707200,2.224
国际股市,国际,1532793600,2.196
国际股市,国际,1532880000,2.158
国际股市,国际,1532966400,2.106
国际股市,国际,1533052800,2.048
国际股市,国际,1533139200,2.048
国际股市,国际,1533225600,1.99
国际股市,国际,1533312000,1.978
国际股市,国际,1533398400,1.962
国际股市,国际,1533484800,2.013
国际股市,国际,1533571200,2.046
国际股市,国际,1533657600,2.076
国际股市,国际,1533744000,2.108
国际股市,国际,1533830400,2.176
国际股市,国际,1533916800,2.263
国际股市,国际,1534003200,2.335
国际股市,国际,1534089600,2.414
国际股市,国际,1534176000,2.429
国际股市,国际,1534262400,2.413
国际股市,国际,1534348800,2.442
国际股市,国际,1534435200,2.445
国际股市,国际,1534521600,2.415
国际股市,国际,1534608000,2.328
国际股市,国际,1534694400,2.292
国际股市,国际,1534780800,2.226
国际股市,国际,1534867200,2.146
国际股市,国际,1534953600,2.12
国际股市,国际,1535040000,2.086
国际股市,国际,1535126400,2.075
国际股市,国际,1535212800,2.029
国际股市,国际,1535299200,1.992
国际股市,国际,1535385600,1.945
国际股市,国际,1535472000,1.933
国际股市,国际,1535558400,1.968
国际股市,国际,1535644800,2.006
国际股市,国际,1535731200,1.958
国际股市,国际,1535817600,1.927
国际股市,国际,1535904000,1.97
国际股市,国际,1535990400,1.969
国际股市,国际,1536076800,2.005
国际股市,国际,1536163200,2.07
国际股市,国际,1536249600,2.14
国际股市,国际,1536336000,2.102
国际股市,国际,1536422400,2.037
国际股市,国际,1536508800,2.049
国际股市,国际,1536595200,2.071
国际股市,国际,1536681600,2.059
国际股市,国际,1536768000,2.057
国际股市,国际,1536854400,2.057
国际股市,国际,1536940800,2.023
国际股市,国际,1537027200,2.034
国际股市,国际,1537113600,2.052
国际股市,国际,1537200000,2.073
国际股市,国际,1537286400,2.043
国际股市,国际,1537372800,1.996
国际股市,国际,1537459200,1.849
国际股市,国际,1537545600,1.702
国际股市,国际,1537632000,1.637
国际股市,国际,1537718400,1.545
国际股市,国际,1537804800,1.401
国际股市,国际,1537891200,1.264
国际股市,国际,1537977600,1.318
国际股市,国际,1538064000,1.348
国际股市,国际,1538150400,1.415
国际股市,国际,1538236800,1.339
国际股市,国际,1538409600,1.223
国际股市,国际,1538496000,1.213
国际股市,国际,1538582400,1.219
国际股市,国际,1538668800,1.242
国际股市,国际,1538755200,1.168
国际股市,国际,1538841600,1.221
国际股市,国际,1538928000,1.202
国际股市,国际,1539014400,1.177
国际股市,国际,1539100800,1.225
国际股市,国际,1539187200,1.259
国际股市,国际,1539273600,1.331
国际股市,国际,1539360000,1.465
国际股市,国际,1539446400,1.347
国际股市,国际,1539532800,1.26
国际股市,国际,1539619200,1.212
国际股市,国际,1539705600,1.263
国际股市,国际,1539792000,1.231
国际股市,国际,1539878400,1.11
国际舆论,国际舆论,1520352000,3.52
国际舆论,国际舆论,1520438400,3.679
国际舆论,国际舆论,1520524800,3.622
国际舆论,国际舆论,1520611200,3.533
国际舆论,国际舆论,1520697600,3.291
国际舆论,国际舆论,1520784000,3.167
国际舆论,国际舆论,1520870400,3.103
国际舆论,国际舆论,1520956800,3.03
国际舆论,国际舆论,1521043200,3.031
国际舆论,国际舆论,1521129600,3.061
国际舆论,国际舆论,1521216000,3.102
国际舆论,国际舆论,1521302400,3.02
国际舆论,国际舆论,1521388800,3.068
国际舆论,国际舆论,1521475200,3.108
国际舆论,国际舆论,1521561600,3.093
国际舆论,国际舆论,1521648000,3.143
国际舆论,国际舆论,1521734400,3.095
国际舆论,国际舆论,1521820800,3.229
国际舆论,国际舆论,1521907200,3.218
国际舆论,国际舆论,1521993600,3.367
国际舆论,国际舆论,1522080000,3.478
国际舆论,国际舆论,1522166400,3.577
国际舆论,国际舆论,1522252800,3.704
国际舆论,国际舆论,1522339200,3.761
国际舆论,国际舆论,1522425600,3.845
国际舆论,国际舆论,1522512000,3.759
国际舆论,国际舆论,1522598400,3.675
国际舆论,国际舆论,1522684800,3.604
国际舆论,国际舆论,1522771200,3.554
国际舆论,国际舆论,1522857600,3.521
国际舆论,国际舆论,1522944000,3.377
国际舆论,国际舆论,1523030400,3.376
国际舆论,国际舆论,1523116800,3.208
国际舆论,国际舆论,1523203200,3.143
国际舆论,国际舆论,1523289600,2.94
国际舆论,国际舆论,1523376000,2.809
国际舆论,国际舆论,1523462400,2.772
国际舆论,国际舆论,1523548800,2.575
国际舆论,国际舆论,1523635200,2.409
国际舆论,国际舆论,1523721600,2.221
国际舆论,国际舆论,1523808000,2.091
国际舆论,国际舆论,1523894400,2.072
国际舆论,国际舆论,1523980800,2.093
国际舆论,国际舆论,1524067200,2.16
国际舆论,国际舆论,1524153600,2.194
国际舆论,国际舆论,1524240000,2.344
国际舆论,国际舆论,1524326400,2.336
国际舆论,国际舆论,1524412800,2.32
国际舆论,国际舆论,1524499200,2.414
国际舆论,国际舆论,1524585600,2.437
国际舆论,国际舆论,1524672000,2.448
国际舆论,国际舆论,1524758400,2.45
国际舆论,国际舆论,1524844800,2.592
国际舆论,国际舆论,1524931200,2.564
国际舆论,国际舆论,1525017600,2.486
国际舆论,国际舆论,1525104000,2.525
国际舆论,国际舆论,1525190400,2.456
国际舆论,国际舆论,1525276800,2.437
国际舆论,国际舆论,1525363200,2.322
国际舆论,国际舆论,1525449600,2.172
国际舆论,国际舆论,1525536000,1.967
国际舆论,国际舆论,1525622400,1.891
国际舆论,国际舆论,1525708800,1.898
国际舆论,国际舆论,1525795200,1.764
国际舆论,国际舆论,1525881600,1.82
国际舆论,国际舆论,1525968000,1.816
国际舆论,国际舆论,1526054400,1.809
国际舆论,国际舆论,1526140800,1.813
国际舆论,国际舆论,1526227200,1.843
国际舆论,国际舆论,1526313600,1.859
国际舆论,国际舆论,1526400000,1.771
国际舆论,国际舆论,1526486400,1.83
国际舆论,国际舆论,1526572800,1.837
国际舆论,国际舆论,1526659200,1.884
国际舆论,国际舆论,1526745600,1.986
国际舆论,国际舆论,1526832000,2.052
国际舆论,国际舆论,1526918400,2.09
国际舆论,国际舆论,1527004800,2.137
国际舆论,国际舆论,1527091200,2.272
国际舆论,国际舆论,1527177600,2.385
国际舆论,国际舆论,1527264000,2.533
国际舆论,国际舆论,1527350400,2.575
国际舆论,国际舆论,1527436800,2.544
国际舆论,国际舆论,1527523200,2.617
国际舆论,国际舆论,1527609600,2.723
国际舆论,国际舆论,1527696000,2.856
国际舆论,国际舆论,1527782400,2.899
国际舆论,国际舆论,1527868800,2.937
国际舆论,国际舆论,1527955200,3.053
国际舆论,国际舆论,1528041600,3.159
国际舆论,国际舆论,1528128000,3.215
国际舆论,国际舆论,1528214400,3.227
国际舆论,国际舆论,1528300800,3.178
国际舆论,国际舆论,1528387200,3.211
国际舆论,国际舆论,1528473600,3.283
国际舆论,国际舆论,1528560000,3.361
国际舆论,国际舆论,1528646400,3.311
国际舆论,国际舆论,1528732800,3.299
国际舆论,国际舆论,1528819200,3.273
国际舆论,国际舆论,1528905600,3.285
